Desc	Family	JU1373	NIC58	PX356	PX439	PX506	CLATE	CBRIG	CELEG	CINOP	CNIGO	CSINI
null	OG0016602	0	0	1	1	1	4	0	0	0	0	0
null	OG0016603	0	0	1	1	1	0	0	0	0	1	2
null	OG0016604	0	0	1	1	2	1	1	0	0	0	0
null	OG0016605	0	0	1	1	1	1	0	0	0	0	1
null	OG0016606	0	0	1	2	1	1	0	0	0	0	2
null	OG0016607	0	0	2	0	1	2	0	0	0	0	1
null	OG0016608	0	0	1	2	1	3	0	0	0	0	0
null	OG0016609	0	0	1	3	3	0	0	0	0	0	0
null	OG0016610	0	0	2	1	3	0	0	0	0	0	0
null	OG0016611	0	0	1	1	1	2	0	0	0	0	2
null	OG0016612	0	0	1	1	1	3	0	0	0	0	1
null	OG0016613	0	0	2	1	1	2	0	0	0	0	0
null	OG0016614	0	0	1	5	1	0	0	0	0	0	0
null	OG0016615	0	0	2	1	1	2	0	0	0	0	0
null	OG0016616	0	0	1	0	1	1	1	1	1	1	0
null	OG0016617	0	0	2	1	3	1	0	0	0	0	0
null	OG0016618	0	0	1	0	0	0	1	1	1	1	1
null	OG0016619	0	0	2	0	1	0	0	0	0	2	0
null	OG0016620	0	0	1	3	2	0	0	0	1	0	0
null	OG0016621	0	0	1	1	1	4	0	0	0	0	0
null	OG0016622	0	0	1	1	2	2	0	0	0	0	0
null	OG0016623	0	0	1	1	2	2	0	0	0	0	0
null	OG0016624	0	0	1	2	1	1	0	0	0	0	0
null	OG0016625	0	0	1	3	2	0	0	0	0	0	0
null	OG0016626	0	0	2	1	1	2	0	0	0	0	0
null	OG0016627	0	0	2	1	1	3	0	0	0	0	1
null	OG0016628	0	0	1	2	2	1	0	0	0	0	2
null	OG0016629	0	0	1	2	1	3	0	0	0	0	0
null	OG0016630	0	0	1	2	1	3	0	0	0	0	0
null	OG0016631	0	0	2	1	2	1	0	0	0	0	0
null	OG0016632	0	0	2	2	1	1	0	0	0	0	0
null	OG0016633	0	0	2	2	1	2	0	0	0	0	0
null	OG0016634	0	0	1	1	4	1	0	0	0	0	0
null	OG0016635	0	0	2	2	2	1	0	0	0	0	0
null	OG0016636	0	0	1	1	2	3	0	0	0	0	0
null	OG0016637	0	0	2	1	1	3	0	0	0	0	0
null	OG0016638	0	0	1	1	1	1	1	0	0	1	1
null	OG0016639	0	0	1	1	1	1	0	0	0	1	1
null	OG0016640	0	0	1	2	1	1	0	0	0	1	0
null	OG0016641	0	0	2	1	1	1	0	0	0	0	1
null	OG0016642	0	0	1	2	2	1	0	0	0	1	0
null	OG0016643	0	0	1	1	1	2	0	0	0	1	1
null	OG0016644	0	0	1	2	1	1	1	0	1	1	0
null	OG0016645	0	0	1	1	2	2	0	0	0	0	0
null	OG0016646	0	0	1	1	2	2	0	0	0	0	0
null	OG0016647	0	0	3	0	4	0	0	0	0	0	0
null	OG0016648	0	0	1	2	3	1	0	0	0	0	0
null	OG0016649	0	0	2	0	2	2	0	0	0	0	0
null	OG0016650	0	0	2	1	1	1	0	0	0	0	0
null	OG0016651	0	0	2	1	2	1	0	0	0	0	0
null	OG0016652	0	0	1	1	1	0	1	1	0	1	1
null	OG0016653	0	0	2	2	1	1	0	0	0	0	0
null	OG0016654	0	0	1	2	1	1	0	1	0	0	1
null	OG0016655	0	0	1	1	1	1	1	0	0	1	1
null	OG0016656	0	0	1	1	1	0	0	0	2	0	0
null	OG0016657	0	0	1	0	1	0	1	1	1	1	1
null	OG0016658	0	0	1	0	1	1	0	0	0	0	0
null	OG0016659	0	0	1	1	1	1	1	1	0	2	0
null	OG0016660	0	0	1	1	1	1	0	0	0	1	1
null	OG0016661	0	0	1	1	1	0	0	0	0	0	5
null	OG0016662	0	0	1	1	1	1	0	0	0	0	1
null	OG0016663	0	0	1	1	1	1	0	0	0	0	3
null	OG0016664	0	0	2	1	0	1	0	0	0	1	1
null	OG0016665	0	0	1	0	1	0	0	0	0	2	3
null	OG0016666	0	0	1	1	1	1	0	1	0	0	1
null	OG0016667	0	0	2	4	2	0	0	0	0	0	0
null	OG0016668	0	0	2	1	3	1	0	0	0	0	0
null	OG0016669	0	0	1	1	1	1	1	0	0	1	1
null	OG0016670	0	0	1	0	1	5	0	0	0	0	0
null	OG0016671	0	0	1	0	6	0	0	0	0	0	0
null	OG0016672	0	0	0	1	2	1	1	0	0	1	1
null	OG0016673	0	0	0	3	5	0	0	0	0	0	0
null	OG0016674	0	0	0	1	0	1	0	0	4	1	1
null	OG0016675	0	0	0	6	1	1	0	0	0	0	0
null	OG0016676	0	0	0	5	0	0	0	0	0	0	0
null	OG0016677	0	0	0	1	1	1	1	0	0	1	2
null	OG0016678	0	0	0	1	1	2	0	0	0	0	2
null	OG0016679	0	0	0	3	5	0	0	0	0	0	0
null	OG0016680	0	0	0	5	2	1	0	0	0	0	0
null	OG0016681	0	0	0	1	1	1	1	1	1	1	1
null	OG0016682	0	0	0	3	1	2	0	0	0	0	1
null	OG0016683	0	0	0	1	5	0	0	0	0	0	0
null	OG0016684	0	0	0	1	0	6	0	0	0	0	0
null	OG0016685	0	0	0	1	4	1	0	0	0	0	1
null	OG0016686	0	0	0	4	0	1	0	0	0	0	0
null	OG0016687	0	0	0	1	0	2	0	1	3	0	0
null	OG0016688	0	0	0	0	8	0	0	0	0	0	0
null	OG0016689	0	0	0	0	1	0	1	1	1	1	1
null	OG0016690	0	0	0	0	1	5	0	0	0	0	0
null	OG0016691	0	0	0	0	1	0	1	2	0	1	1
null	OG0016692	0	0	0	0	1	0	1	1	0	1	2
null	OG0016693	0	0	0	0	1	0	0	5	0	0	1
null	OG0016694	0	0	0	0	1	1	0	0	0	0	0
null	OG0016695	0	0	0	0	1	1	1	1	1	1	1
null	OG0016696	0	0	0	0	6	1	0	0	0	0	0
null	OG0016697	0	0	0	0	1	1	1	1	1	1	0
null	OG0016698	0	0	0	0	1	0	0	0	0	0	0
null	OG0016699	0	0	0	0	5	1	0	0	0	0	0
null	OG0016700	0	0	0	0	2	1	0	0	1	1	1
null	OG0016701	0	0	0	0	8	0	0	0	0	0	0
null	OG0016702	0	0	0	0	1	0	0	0	0	0	0
null	OG0016703	0	0	0	0	0	8	0	0	0	0	0
null	OG0016704	0	0	0	0	0	1	1	1	2	1	1
null	OG0016705	0	0	0	0	0	1	0	0	0	1	3
null	OG0016706	0	0	0	0	0	1	1	1	1	1	1
null	OG0016707	0	0	0	0	0	8	0	0	0	0	0
null	OG0016708	0	0	0	0	0	1	1	0	0	6	0
null	OG0016709	0	0	0	0	0	1	1	1	1	1	2
null	OG0016710	0	0	0	0	0	0	0	0	0	0	0
null	OG0016711	0	0	0	0	0	0	0	0	0	0	0
null	OG0016712	0	0	0	0	0	0	0	0	0	0	0
null	OG0016713	0	0	0	0	0	0	0	0	0	0	0
null	OG0016714	0	0	0	0	0	0	1	1	3	0	1
null	OG0016715	0	0	0	0	0	0	0	0	0	0	1
null	OG0016716	0	0	0	0	0	0	0	0	0	0	0
null	OG0016717	0	0	0	0	0	0	0	0	0	0	0
null	OG0016718	0	0	0	0	0	0	0	0	0	0	0
null	OG0016719	0	0	0	0	0	0	3	0	0	3	0
null	OG0016720	0	0	0	0	0	0	0	0	0	0	0
null	OG0016721	0	0	0	0	0	0	0	0	0	0	0
null	OG0016722	0	0	0	0	0	0	0	0	0	0	0
null	OG0016723	0	0	0	0	0	0	0	0	0	0	0
null	OG0016724	0	0	0	0	0	0	0	0	0	0	0
null	OG0016725	0	0	0	0	0	0	1	1	1	1	1
null	OG0016726	0	0	0	0	0	0	0	2	0	0	0
null	OG0016727	0	0	0	0	0	0	0	0	0	0	0
null	OG0016728	0	0	0	0	0	0	0	0	0	0	0
null	OG0016729	0	0	0	0	0	0	1	0	0	1	2
null	OG0016730	0	0	0	0	0	0	0	0	0	0	0
null	OG0016731	0	0	0	0	0	0	1	2	0	1	2
null	OG0016732	0	0	0	0	0	0	0	0	0	0	0
null	OG0016733	0	0	0	0	0	0	0	0	0	0	0
null	OG0016734	0	0	0	0	0	0	0	0	0	0	0
null	OG0016735	0	0	0	0	0	0	0	0	0	0	0
null	OG0016736	0	0	0	0	0	0	0	0	0	0	0
null	OG0016737	0	0	0	0	0	0	0	0	0	0	0
null	OG0016738	0	0	0	0	0	0	0	0	0	0	0
null	OG0016739	0	0	0	0	0	0	0	0	0	0	0
null	OG0016740	0	0	0	0	0	0	0	0	0	0	0
null	OG0016741	0	0	0	0	0	0	1	1	1	1	1
null	OG0016742	0	0	0	0	0	0	0	0	0	0	0
null	OG0016743	0	0	0	0	0	0	0	5	2	0	0
null	OG0016744	0	0	0	0	0	0	0	0	0	0	0
null	OG0016745	0	0	0	0	0	0	1	1	0	0	0
null	OG0016746	0	0	0	0	0	0	4	1	0	1	0
null	OG0016747	0	0	0	0	0	0	0	0	0	7	0
null	OG0016748	0	0	0	0	0	0	0	0	0	0	0
null	OG0016749	0	0	0	0	0	0	0	0	0	0	0
null	OG0016750	0	0	0	0	0	0	3	0	0	1	0
null	OG0016751	0	0	0	0	0	0	0	0	0	1	1
null	OG0016752	0	0	0	0	0	0	2	0	1	3	1
null	OG0016753	0	0	0	0	0	0	0	0	0	1	6
null	OG0016754	0	0	0	0	0	0	1	1	1	1	1
null	OG0016755	0	0	0	0	0	0	1	2	2	1	1
null	OG0016756	0	0	0	0	0	0	0	0	0	4	1
null	OG0016757	0	0	0	0	0	0	0	0	0	5	2
null	OG0016758	0	0	0	0	0	0	7	0	0	1	0
null	OG0016759	0	0	0	0	0	0	2	0	0	5	1
null	OG0016760	0	0	0	0	0	0	2	0	0	6	0
null	OG0016761	0	0	0	0	0	0	2	0	0	4	2
null	OG0016762	0	0	0	0	0	0	2	0	0	4	2
null	OG0016763	0	0	0	0	0	0	3	0	0	5	0
null	OG0016764	0	0	0	0	0	0	3	0	0	5	0
null	OG0016765	0	0	0	0	0	0	1	0	0	7	0
null	OG0016766	0	0	0	0	0	0	4	0	0	4	0
null	OG0016767	0	0	0	0	0	0	1	0	0	3	4
null	OG0016768	0	0	0	0	0	0	1	0	0	2	5
null	OG0016769	0	0	0	0	0	0	2	0	0	2	4
null	OG0016770	0	0	0	0	0	0	4	0	0	3	1
null	OG0016771	0	0	0	0	0	0	1	2	0	5	0
null	OG0016772	0	0	0	0	0	0	1	0	0	7	0
null	OG0016773	0	0	0	0	0	0	1	0	0	7	0
null	OG0016774	0	0	0	0	0	0	2	0	0	6	0
null	OG0016775	0	0	0	0	0	0	1	0	3	4	0
null	OG0016776	0	0	0	0	0	0	2	0	0	5	1
null	OG0016777	0	0	0	0	0	0	2	0	0	6	0
null	OG0016778	0	0	0	0	0	0	2	0	0	5	1
null	OG0016779	0	0	0	0	0	0	1	0	0	7	0
null	OG0016780	0	0	0	0	0	0	1	0	0	6	1
null	OG0016781	0	0	0	0	0	0	1	0	0	7	0
null	OG0016782	0	0	0	0	0	0	1	0	0	7	0
null	OG0016783	0	0	0	0	0	0	0	8	0	0	0
null	OG0016784	0	0	0	0	0	0	0	8	0	0	0
null	OG0016785	0	0	0	0	0	0	0	8	0	0	0
null	OG0016786	0	0	0	0	0	0	0	8	0	0	0
null	OG0016787	0	0	0	0	0	0	0	8	0	0	0
null	OG0016788	0	0	0	0	0	0	0	8	0	0	0
null	OG0016789	0	0	0	0	0	0	0	2	0	0	0
null	OG0016790	0	0	0	0	0	0	0	8	0	0	0
null	OG0016791	0	0	0	0	0	0	0	8	0	0	0
null	OG0016792	0	0	0	0	0	0	0	7	0	0	1
null	OG0016793	0	0	0	0	0	0	0	0	8	0	0
null	OG0016794	0	0	0	0	0	0	0	0	8	0	0
null	OG0016795	0	0	0	0	0	0	0	0	8	0	0
null	OG0016796	0	0	0	0	0	0	0	0	8	0	0
null	OG0016797	0	0	0	0	0	0	0	0	8	0	0
null	OG0016798	0	0	0	0	0	0	0	0	7	0	1
null	OG0016799	0	0	0	0	0	0	0	0	8	0	0
null	OG0016800	0	0	0	0	0	0	0	0	8	0	0
null	OG0016801	0	0	0	0	0	0	0	0	8	0	0
null	OG0016802	0	0	0	0	0	0	0	0	8	0	0
null	OG0016803	0	0	0	0	0	0	0	0	1	7	0
null	OG0016804	0	0	0	0	0	0	0	0	2	6	0
null	OG0016805	0	0	0	0	0	0	0	0	8	0	0
null	OG0016806	0	0	0	0	0	0	0	0	0	8	0
null	OG0016807	0	0	0	0	0	0	0	0	0	8	0
null	OG0016808	0	0	0	0	0	0	0	0	0	8	0
null	OG0016809	0	0	0	0	0	0	0	0	0	5	3
null	OG0016810	0	0	0	0	0	0	0	0	0	8	0
null	OG0016811	0	0	0	0	0	0	0	0	0	8	0
null	OG0016812	0	0	0	0	0	0	0	0	0	7	0
null	OG0016813	0	0	0	0	0	0	0	0	0	8	0
null	OG0016814	0	0	0	0	0	0	0	0	0	8	0
null	OG0016815	0	0	0	0	0	0	0	0	0	5	3
null	OG0016816	0	0	0	0	0	0	0	0	0	8	0
null	OG0016817	0	0	0	0	0	0	0	0	0	8	0
null	OG0016818	0	0	0	0	0	0	0	0	0	8	0
null	OG0016819	0	0	0	0	0	0	0	0	0	0	0
null	OG0016820	0	0	0	0	0	0	0	0	0	0	0
null	OG0016821	0	0	0	0	0	0	0	0	0	0	0
null	OG0016822	0	0	0	0	0	0	0	0	0	0	0
null	OG0016823	0	0	0	0	0	0	0	0	0	0	8
null	OG0016824	0	0	0	0	0	0	0	0	0	0	8
null	OG0016825	0	0	0	0	0	0	0	0	0	0	8
null	OG0016826	0	0	0	0	0	0	0	0	0	0	8
null	OG0016827	0	0	0	0	0	0	0	0	0	0	8
null	OG0016828	0	0	0	0	0	0	0	0	0	0	8
null	OG0016829	0	0	0	0	0	0	0	0	0	0	8
null	OG0016830	0	0	0	0	0	0	0	0	0	0	8
null	OG0016831	0	0	0	0	0	0	0	0	0	0	8
null	OG0016832	0	0	0	0	0	0	0	0	0	0	8
null	OG0016833	0	0	0	0	0	0	0	0	0	0	8
null	OG0016834	0	0	0	0	0	0	0	0	0	0	8
null	OG0016835	0	0	0	0	0	0	0	0	0	0	8
null	OG0016836	0	0	0	0	0	0	0	0	0	0	8
null	OG0016837	0	0	0	0	0	0	0	0	0	0	8
null	OG0016838	0	0	0	0	0	0	0	0	0	0	8
null	OG0016839	0	0	0	0	0	0	0	0	0	0	8
null	OG0016840	0	0	0	0	0	0	0	0	0	0	8
null	OG0016841	0	0	0	0	0	0	0	0	0	0	8
null	OG0016842	0	0	0	0	0	0	0	0	0	0	8
null	OG0016843	0	0	0	0	0	0	0	0	0	0	8
null	OG0016844	0	0	0	0	0	0	0	0	0	0	8
null	OG0016845	0	0	0	0	0	0	0	0	0	0	8
null	OG0016846	0	0	0	0	0	0	0	0	0	0	8
null	OG0016847	0	0	0	0	0	0	0	0	0	0	8
null	OG0016848	0	0	0	0	0	0	0	0	0	0	8
null	OG0016849	0	0	0	0	0	0	0	0	0	0	8
null	OG0016850	0	0	0	0	0	0	0	0	0	0	8
null	OG0016851	1	1	1	1	0	1	0	0	1	1	0
null	OG0016852	1	1	1	0	1	1	0	0	0	1	1
null	OG0016853	3	1	0	0	0	0	0	0	0	0	2
null	OG0016854	4	3	0	0	0	0	0	0	0	0	0
null	OG0016855	3	3	0	0	0	0	0	0	0	0	0
null	OG0016856	1	1	1	1	1	0	0	0	0	1	0
null	OG0016857	1	1	1	1	0	1	0	0	0	0	0
null	OG0016858	1	1	0	0	0	0	1	0	1	1	1
null	OG0016859	1	1	0	2	0	1	0	0	0	0	0
null	OG0016860	1	1	0	0	0	0	0	1	1	1	1
null	OG0016861	1	1	0	0	0	0	1	1	1	1	0
null	OG0016862	1	1	0	0	0	0	1	0	0	1	2
null	OG0016863	1	1	1	0	1	0	0	0	0	0	1
null	OG0016864	1	0	1	1	1	1	0	0	0	0	1
null	OG0016865	1	1	0	0	0	0	1	1	1	0	1
null	OG0016866	1	1	0	1	1	0	0	0	0	1	0
null	OG0016867	1	1	0	0	0	0	0	2	1	0	0
null	OG0016868	1	1	1	1	1	1	0	0	0	0	0
null	OG0016869	1	1	1	0	1	1	0	0	0	1	0
null	OG0016870	1	1	0	0	1	0	1	1	0	0	0
null	OG0016871	4	3	0	0	0	0	0	0	0	0	0
null	OG0016872	1	1	1	1	1	1	0	1	0	0	0
null	OG0016873	2	2	0	0	0	0	0	0	0	0	0
null	OG0016874	4	3	0	0	0	0	0	0	0	0	0
null	OG0016875	1	0	1	1	1	0	0	0	0	1	1
null	OG0016876	1	1	0	0	1	0	1	0	0	0	1
null	OG0016877	1	1	1	1	1	1	0	0	0	0	0
null	OG0016878	1	1	1	1	1	0	0	0	0	0	0
null	OG0016879	2	2	0	0	0	0	0	0	0	0	0
null	OG0016880	1	1	0	0	0	0	1	1	1	1	0
null	OG0016881	1	1	0	0	1	1	0	0	0	1	1
null	OG0016882	1	1	1	0	0	0	1	0	0	1	0
null	OG0016883	1	1	0	0	1	0	0	0	0	1	1
null	OG0016884	1	0	1	1	0	0	1	1	0	0	0
null	OG0016885	1	1	1	1	0	1	0	0	0	1	1
null	OG0016886	1	1	1	1	0	1	0	0	0	1	0
null	OG0016887	1	1	1	1	1	0	0	0	0	1	1
null	OG0016888	1	1	1	1	1	1	0	1	0	0	0
null	OG0016889	2	2	0	0	0	1	0	0	1	0	0
null	OG0016890	1	1	1	0	0	1	1	0	0	1	0
null	OG0016891	1	1	1	1	1	1	0	0	0	0	0
null	OG0016892	1	0	1	1	1	1	0	0	0	1	0
null	OG0016893	1	1	0	0	1	0	1	0	0	0	1
null	OG0016894	1	1	0	0	0	0	1	1	0	0	1
null	OG0016895	1	1	1	1	1	1	0	0	0	0	0
null	OG0016896	3	4	0	0	0	0	0	0	0	0	0
null	OG0016897	1	1	0	0	0	0	1	0	1	1	0
null	OG0016898	1	1	0	0	1	0	2	0	0	0	0
null	OG0016899	1	1	0	0	0	0	1	1	0	0	1
null	OG0016900	1	1	1	0	0	0	0	1	0	1	0
null	OG0016901	1	0	1	1	1	1	0	0	0	1	1
null	OG0016902	1	1	1	0	1	0	0	0	0	1	0
null	OG0016903	4	3	0	0	0	0	0	0	0	0	0
null	OG0016904	3	2	0	0	0	0	0	0	0	0	0
null	OG0016905	2	3	0	0	0	0	0	0	2	0	0
null	OG0016906	1	0	0	0	0	0	3	0	0	0	1
null	OG0016907	1	1	0	1	1	0	0	0	0	0	1
null	OG0016908	5	2	0	0	0	0	0	0	0	0	0
null	OG0016909	1	1	1	0	1	1	0	0	0	1	1
null	OG0016910	1	0	1	0	1	0	1	1	0	1	0
null	OG0016911	1	0	1	0	1	0	0	0	1	1	1
null	OG0016912	2	3	0	0	0	0	0	0	0	0	2
null	OG0016913	1	1	0	0	0	0	2	1	0	1	0
null	OG0016914	1	1	0	0	0	0	1	1	1	1	1
null	OG0016915	2	2	0	0	0	0	0	0	0	0	0
null	OG0016916	1	1	0	0	0	0	1	0	0	1	1
null	OG0016917	2	2	0	0	0	0	0	0	0	0	0
null	OG0016918	3	4	0	0	0	0	0	0	0	0	0
null	OG0016919	1	1	0	1	1	1	0	0	0	0	0
null	OG0016920	2	3	0	0	0	0	0	2	0	0	0
null	OG0016921	1	0	0	0	0	0	0	0	0	0	6
null	OG0016922	1	1	0	0	1	0	1	1	0	0	0
null	OG0016923	1	1	1	1	1	0	0	0	0	0	1
null	OG0016924	1	1	1	1	1	1	0	0	0	0	0
null	OG0016925	1	1	0	0	0	0	2	1	1	1	0
null	OG0016926	1	1	1	1	1	1	0	0	0	0	0
null	OG0016927	2	3	0	0	0	0	0	0	0	0	1
null	OG0016928	1	0	1	1	1	0	0	0	0	1	1
null	OG0016929	1	1	0	0	1	0	1	1	0	0	1
null	OG0016930	1	1	0	0	0	0	1	1	0	1	0
null	OG0016931	1	1	0	1	0	0	1	1	1	0	0
null	OG0016932	1	1	1	0	1	1	0	0	0	1	1
null	OG0016933	1	0	0	0	0	0	1	1	1	1	0
null	OG0016934	2	2	0	0	0	0	0	0	3	0	0
null	OG0016935	1	1	1	1	1	1	0	0	0	1	0
null	OG0016936	1	1	1	1	1	1	0	0	0	0	0
null	OG0016937	1	1	1	0	1	1	0	0	0	1	1
null	OG0016938	1	1	0	0	0	0	1	0	0	1	0
null	OG0016939	1	1	0	2	1	0	1	0	0	1	0
null	OG0016940	1	1	0	0	0	0	0	0	0	0	0
null	OG0016941	6	1	0	0	0	0	0	0	0	0	0
null	OG0016942	1	0	1	1	0	1	0	0	0	0	0
null	OG0016943	1	0	0	2	1	1	1	0	0	0	0
null	OG0016944	1	1	0	0	0	0	1	2	0	0	0
null	OG0016945	1	0	0	0	0	0	1	1	1	1	1
null	OG0016946	4	3	0	0	0	0	0	0	0	0	0
null	OG0016947	1	1	0	0	0	0	0	0	0	0	3
null	OG0016948	1	1	1	0	1	0	0	0	0	1	0
null	OG0016949	2	2	0	0	0	0	0	0	0	0	2
null	OG0016950	1	1	1	2	1	1	0	0	0	0	0
null	OG0016951	1	1	0	0	0	1	0	0	0	1	2
null	OG0016952	1	1	1	1	1	0	0	1	0	1	0
null	OG0016953	1	1	2	1	0	1	0	0	0	0	1
null	OG0016954	2	1	0	0	0	0	0	2	0	0	0
null	OG0016955	1	1	1	1	1	1	0	0	0	0	0
null	OG0016956	1	1	1	0	1	1	1	1	0	0	0
null	OG0016957	1	1	1	1	1	0	0	0	0	0	1
null	OG0016958	1	1	1	1	1	0	0	0	0	1	1
null	OG0016959	1	1	1	1	1	1	0	0	0	0	0
null	OG0016960	1	1	1	1	0	1	0	1	0	0	0
null	OG0016961	1	1	1	1	1	0	0	0	1	0	0
null	OG0016962	3	3	0	0	0	0	0	0	0	0	1
null	OG0016963	1	1	1	1	1	0	0	0	0	1	0
null	OG0016964	1	1	0	0	0	0	1	2	0	1	1
null	OG0016965	1	1	1	1	1	1	0	0	0	0	0
null	OG0016966	1	0	1	1	1	1	0	0	0	1	0
null	OG0016967	2	2	0	0	0	0	0	0	0	1	1
null	OG0016968	1	1	0	0	2	0	0	1	0	0	1
null	OG0016969	1	1	1	1	1	1	0	0	0	0	0
null	OG0016970	1	1	0	0	1	1	0	0	0	1	1
null	OG0016971	1	1	0	0	0	0	2	1	0	1	1
null	OG0016972	1	1	1	1	1	1	0	0	0	0	0
null	OG0016973	1	1	0	0	1	0	1	0	0	1	1
null	OG0016974	1	0	0	0	0	0	1	1	0	1	1
null	OG0016975	1	1	1	1	1	0	0	1	0	0	0
null	OG0016976	3	4	0	0	0	0	0	0	0	0	0
null	OG0016977	1	1	0	0	1	1	0	0	0	1	0
null	OG0016978	1	1	0	0	0	0	1	1	0	1	1
null	OG0016979	1	1	1	1	1	1	0	0	0	0	0
null	OG0016980	1	1	0	0	0	0	1	1	0	0	1
null	OG0016981	1	1	0	0	0	0	0	1	1	1	1
null	OG0016982	1	1	0	0	0	1	1	0	0	1	1
null	OG0016983	1	1	0	0	0	0	2	0	1	1	0
null	OG0016984	1	1	1	1	1	0	0	0	0	0	1
null	OG0016985	1	1	1	1	1	1	0	0	0	0	0
null	OG0016986	1	1	0	0	0	0	1	1	1	1	0
null	OG0016987	3	3	0	0	0	0	0	0	0	0	1
null	OG0016988	1	1	1	1	0	1	0	0	1	0	1
null	OG0016989	1	0	0	3	1	1	0	0	0	0	0
null	OG0016990	1	1	0	0	1	0	1	1	0	1	1
null	OG0016991	4	2	0	0	0	0	0	0	0	0	0
null	OG0016992	1	1	2	1	1	1	0	0	0	0	0
null	OG0016993	1	2	0	0	1	0	1	0	0	1	1
null	OG0016994	1	1	0	0	0	0	1	1	0	1	1
null	OG0016995	1	1	0	0	0	0	1	0	0	2	1
null	OG0016996	1	1	0	0	0	0	2	0	1	1	0
null	OG0016997	1	1	0	0	0	0	1	0	0	1	1
null	OG0016998	1	1	0	1	0	1	0	0	0	1	0
null	OG0016999	1	1	0	0	0	0	0	1	1	1	1
null	OG0017000	1	1	1	0	0	0	1	1	1	0	0
null	OG0017001	1	1	1	0	1	0	1	0	0	1	1
null	OG0017002	1	1	0	0	0	0	1	1	1	1	1
null	OG0017003	1	1	1	1	0	0	0	0	0	1	0
null	OG0017004	1	1	0	0	0	0	0	0	0	0	0
null	OG0017005	2	3	0	0	0	0	0	2	0	0	0
null	OG0017006	1	1	0	0	0	0	0	0	0	0	0
null	OG0017007	0	1	0	0	0	0	1	0	0	1	0
null	OG0017008	0	1	0	0	0	0	1	1	1	0	0
null	OG0017009	0	1	1	1	1	1	0	0	0	1	0
null	OG0017010	0	1	0	1	1	0	1	0	1	0	1
null	OG0017011	0	1	0	0	0	0	0	0	0	4	1
null	OG0017012	0	1	0	1	1	0	0	0	1	1	0
null	OG0017013	0	1	0	0	0	0	0	0	0	0	0
null	OG0017014	0	1	1	0	1	0	0	1	1	0	0
null	OG0017015	0	4	0	0	0	0	1	0	0	0	2
null	OG0017016	0	1	0	0	0	0	1	1	0	2	0
null	OG0017017	0	1	0	0	0	0	1	1	1	0	1
null	OG0017018	0	1	1	1	0	1	1	0	1	1	0
null	OG0017019	0	1	1	0	1	1	0	1	0	0	1
null	OG0017020	0	1	0	0	0	0	1	1	1	1	1
null	OG0017021	0	1	2	0	0	0	0	0	1	0	0
null	OG0017022	0	1	0	0	0	0	1	1	1	1	1
null	OG0017023	0	1	0	0	0	0	1	1	0	1	1
null	OG0017024	0	1	1	1	1	1	0	0	0	1	1
null	OG0017025	0	1	0	0	0	0	1	1	1	1	1
null	OG0017026	0	1	1	1	1	1	1	0	0	0	1
null	OG0017027	0	1	1	0	1	1	0	1	0	0	1
null	OG0017028	0	1	0	0	1	1	0	3	0	0	0
null	OG0017029	0	0	2	2	1	0	0	0	0	0	0
null	OG0017030	0	0	2	1	1	1	0	0	0	0	0
null	OG0017031	0	0	2	1	1	1	0	0	0	0	0
null	OG0017032	0	0	1	1	1	1	0	0	0	0	2
null	OG0017033	0	0	1	1	1	1	0	0	1	1	1
null	OG0017034	0	0	1	1	1	1	1	0	0	1	0
null	OG0017035	0	0	1	1	1	1	1	0	0	1	1
null	OG0017036	0	0	1	1	1	1	1	0	0	1	0
null	OG0017037	0	0	3	3	0	1	0	0	0	0	0
null	OG0017038	0	0	1	1	1	1	0	0	0	1	1
null	OG0017039	0	0	2	2	1	1	0	0	0	0	0
null	OG0017040	0	0	1	1	1	1	0	0	0	1	1
null	OG0017041	0	0	1	1	1	1	0	1	0	0	1
null	OG0017042	0	0	1	1	2	2	0	0	0	0	0
null	OG0017043	0	0	1	2	1	0	0	1	0	1	0
null	OG0017044	0	0	1	1	1	1	0	0	0	0	2
null	OG0017045	0	0	1	0	1	1	1	0	0	1	1
null	OG0017046	0	0	2	1	1	2	0	0	0	0	1
null	OG0017047	0	0	2	2	2	0	0	0	0	0	0
null	OG0017048	0	0	1	1	1	1	1	0	0	1	0
null	OG0017049	0	0	1	1	1	2	0	0	0	0	0
null	OG0017050	0	0	1	1	1	0	0	0	0	1	1
null	OG0017051	0	0	2	0	1	0	0	0	0	2	0
null	OG0017052	0	0	1	1	2	1	0	0	0	0	1
null	OG0017053	0	0	1	0	0	0	1	0	0	1	0
null	OG0017054	0	0	1	1	1	1	0	0	0	1	1
null	OG0017055	0	0	1	1	2	0	0	0	0	0	0
null	OG0017056	0	0	1	1	1	2	0	0	0	0	0
null	OG0017057	0	0	1	1	2	2	0	0	0	0	0
null	OG0017058	0	0	1	1	3	1	0	0	0	0	0
null	OG0017059	0	0	4	1	0	1	0	0	0	0	0
null	OG0017060	0	0	3	4	0	0	0	0	0	0	0
null	OG0017061	0	0	2	1	1	1	0	0	0	0	1
null	OG0017062	0	0	3	1	0	0	0	0	0	0	0
null	OG0017063	0	0	1	6	0	0	0	0	0	0	0
null	OG0017064	0	0	1	1	1	1	0	0	0	2	1
null	OG0017065	0	0	1	1	1	0	1	1	0	0	0
