Desc	Family	PX356	PX439	CLATE	JU1373	NIC58	PX506	CBREN	CBRIG	CELEG	CINOP	CNIGO	CSINI
null	OG0011070	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011071	3	2	1	0	0	4	0	0	0	0	0	0
null	OG0011072	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011073	2	2	0	0	0	4	0	0	0	0	0	1
null	OG0011074	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011075	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011076	1	1	0	1	1	1	2	1	1	1	1	1
null	OG0011077	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011078	1	2	1	1	1	1	0	1	1	1	1	1
null	OG0011079	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011080	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011081	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011082	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011083	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011084	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011085	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011086	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011087	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011088	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011089	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011090	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011091	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011092	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011093	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011094	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011095	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011096	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011097	1	1	1	0	0	2	2	1	1	1	1	1
null	OG0011098	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011099	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011100	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011101	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011102	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011103	1	1	1	1	1	1	0	1	1	1	2	1
null	OG0011104	1	1	1	1	1	0	2	1	1	1	1	1
null	OG0011105	1	1	1	1	1	0	1	1	1	1	1	2
null	OG0011106	1	2	4	0	0	2	1	0	1	1	0	0
null	OG0011107	1	1	1	1	1	1	1	1	1	0	2	1
null	OG0011108	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011109	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011110	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011111	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011112	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011113	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011114	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011115	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011116	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011117	2	1	0	1	1	1	0	1	1	1	2	1
null	OG0011118	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011119	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011120	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011121	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011122	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011123	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011124	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011125	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011126	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011127	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011128	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011129	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011130	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011131	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011132	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011133	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011134	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011135	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011136	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011137	1	1	0	0	0	1	1	1	4	0	1	2
null	OG0011138	1	2	0	0	0	3	1	0	0	0	2	2
null	OG0011139	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011140	1	1	1	1	1	1	2	1	1	1	1	0
null	OG0011141	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011142	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011143	1	1	0	1	1	1	2	1	1	1	1	1
null	OG0011144	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011145	1	1	1	1	1	1	1	1	2	0	1	1
null	OG0011146	1	2	1	0	0	2	0	1	0	2	1	1
null	OG0011147	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011148	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011149	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011150	1	2	1	1	1	1	0	1	1	0	2	1
null	OG0011151	1	1	1	1	1	1	1	2	1	0	1	1
null	OG0011152	1	1	1	1	1	1	2	0	0	0	2	2
null	OG0011153	1	1	1	1	1	1	2	1	1	1	1	0
null	OG0011154	1	0	1	0	0	1	0	0	0	0	0	9
null	OG0011155	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011156	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011157	1	1	1	1	1	1	0	1	1	1	1	2
null	OG0011158	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011159	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011160	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011161	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011162	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011163	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011164	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011165	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011166	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011167	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011168	11	1	0	0	0	1	0	0	0	0	0	0
null	OG0011169	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011170	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011171	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011172	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011173	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011174	1	1	1	1	1	1	0	1	1	2	1	1
null	OG0011175	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011176	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011177	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011178	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011179	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011180	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011181	1	1	1	1	1	0	0	1	1	1	2	1
null	OG0011182	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011183	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011184	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011185	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011186	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011187	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011188	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011189	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011190	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011191	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011192	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011193	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011194	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011195	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011196	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011197	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011198	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011199	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011200	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011201	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011202	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011203	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011204	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011205	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011206	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011207	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011208	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011209	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011210	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011211	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011212	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011213	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011214	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011215	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011216	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011217	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011218	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011219	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011220	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011221	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011222	1	3	2	0	0	1	2	0	0	0	0	3
null	OG0011223	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011224	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011225	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011226	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011227	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011228	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011229	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011230	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011231	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011232	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011233	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011234	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011235	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011236	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011237	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011238	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011239	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011240	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011241	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011242	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011243	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011244	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011245	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011246	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011247	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011248	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011249	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011250	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011251	2	2	2	0	0	2	0	1	0	0	1	1
null	OG0011252	2	2	2	0	0	5	0	0	0	0	0	0
null	OG0011253	2	3	2	0	0	3	0	0	0	0	0	1
null	OG0011254	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011255	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011256	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011257	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011258	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011259	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011260	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011261	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011262	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011263	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011264	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011265	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011266	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011267	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011268	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011269	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011270	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011271	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011272	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011273	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011274	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011275	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011276	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011277	1	1	1	1	1	1	1	1	1	1	2	0
null	OG0011278	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011279	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011280	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011281	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011282	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011283	1	1	1	2	2	1	1	1	0	0	1	1
null	OG0011284	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011285	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011286	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011287	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011288	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011289	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011290	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011291	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011292	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011293	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011294	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011295	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011296	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011297	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011298	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011299	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011300	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011301	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011302	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011303	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011304	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011305	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011306	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011307	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011308	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011309	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011310	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011311	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011312	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011313	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011314	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011315	2	1	1	1	1	1	1	0	1	1	1	1
null	OG0011316	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011317	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011318	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011319	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011320	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011321	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011322	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011323	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011324	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011325	1	0	1	1	1	1	1	1	1	2	1	1
null	OG0011326	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011327	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011328	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011329	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011330	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011331	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011332	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011333	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011334	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011335	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011336	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011337	1	1	1	1	2	2	1	0	0	1	2	1
null	OG0011338	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011339	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011340	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011341	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011342	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011343	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011344	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011345	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011346	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011347	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011348	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011349	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011350	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011351	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011352	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011353	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011354	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011355	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011356	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011357	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011358	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011359	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011360	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011361	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011362	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011363	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011364	1	1	1	1	1	1	1	1	2	0	1	1
null	OG0011365	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011366	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011367	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011368	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011369	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011370	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011371	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011372	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011373	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011374	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011375	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011376	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011377	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011378	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011379	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011380	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011381	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011382	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011383	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011384	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011385	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011386	1	0	1	1	1	1	1	2	1	1	1	1
null	OG0011387	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011388	1	1	1	2	1	1	1	0	1	1	1	1
null	OG0011389	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011390	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011391	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011392	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011393	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011394	1	1	1	1	1	1	0	2	1	1	1	1
null	OG0011395	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011396	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011397	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011398	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011399	1	1	1	1	1	0	1	2	1	1	1	1
null	OG0011400	1	1	1	1	1	2	1	1	1	1	1	0
null	OG0011401	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011402	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011403	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011404	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011405	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011406	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011407	1	1	1	1	1	2	1	1	1	1	0	1
null	OG0011408	1	1	1	1	1	2	1	1	1	0	1	1
null	OG0011409	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011410	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011411	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011412	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011413	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011414	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011415	1	1	1	1	1	0	1	1	1	2	1	1
null	OG0011416	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011417	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011418	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011419	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011420	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011421	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011422	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011423	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011424	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011425	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011426	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011427	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011428	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011429	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011430	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011431	1	2	1	1	1	1	1	1	1	1	1	0
null	OG0011432	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011433	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011434	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011435	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011436	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011437	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011438	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011439	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011440	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011441	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011442	1	1	1	1	1	1	1	1	2	1	1	0
null	OG0011443	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011444	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011445	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011446	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011447	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011448	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011449	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011450	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011451	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011452	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011453	2	4	1	0	0	3	0	0	0	0	0	0
null	OG0011454	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011455	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011456	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011457	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011458	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011459	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011460	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011461	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011462	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011463	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011464	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011465	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011466	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011467	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011468	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011469	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011470	1	1	1	1	1	1	0	2	1	1	1	1
null	OG0011471	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011472	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011473	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011474	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011475	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011476	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011477	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011478	2	1	1	1	1	1	1	1	0	0	1	0
null	OG0011479	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011480	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011481	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011482	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011483	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011484	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011485	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011486	1	1	1	1	1	0	1	1	2	1	1	1
null	OG0011487	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011488	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011489	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011490	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011491	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011492	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011493	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011494	2	2	1	0	0	2	0	1	0	0	3	0
null	OG0011495	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011496	1	1	2	1	1	1	1	1	1	1	1	0
null	OG0011497	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011498	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011499	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011500	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011501	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011502	1	1	1	1	1	0	1	1	1	1	2	1
null	OG0011503	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0011504	1	1	1	1	1	1	1	1	1	1	1	1
